task_id,graph_type,context_length,seed,model,prompt_style,query_id,query_type,gold,pred,correct,parse_valid,observed_edge_count,observed_baseline_pred,observed_baseline_correct,always_no_correct,shortest_path_distance,completion_tokens,prompt_tokens,total_tokens,api_error
ring16_L256_S1003,ring16,256,1003,gpt-4.1,direct,q1,false_distance2,NO,NO,True,True,0,NO,True,True,2,77,797,874,
ring16_L256_S1003,ring16,256,1003,gpt-4.1,direct,q2,false_distance2,NO,NO,True,True,0,NO,True,True,2,77,797,874,
ring16_L256_S1003,ring16,256,1003,gpt-4.1,direct,q3,true_observed,YES,YES,True,True,26,YES,True,False,1,77,797,874,
ring16_L256_S1003,ring16,256,1003,gpt-4.1,direct,q4,true_low_seen,YES,YES,True,True,3,YES,True,False,1,77,797,874,
ring16_L256_S1003,ring16,256,1003,gpt-4.1,direct,q5,true_low_seen,YES,YES,True,True,3,YES,True,False,1,77,797,874,
ring16_L256_S1003,ring16,256,1003,gpt-4.1,direct,q6,false_distant,NO,NO,True,True,0,NO,True,True,5,77,797,874,
ring16_L256_S1003,ring16,256,1003,gpt-4.1,direct,q7,true_observed,YES,YES,True,True,3,YES,True,False,1,77,797,874,
ring16_L256_S1003,ring16,256,1003,gpt-4.1,direct,q8,false_distant,NO,NO,True,True,0,NO,True,True,6,77,797,874,
ring16_L256_S1004,ring16,256,1004,gpt-4.1,direct,q1,true_low_seen,YES,YES,True,True,1,YES,True,False,1,77,795,872,
ring16_L256_S1004,ring16,256,1004,gpt-4.1,direct,q2,false_distance2,NO,YES,False,True,0,NO,True,True,2,77,795,872,
ring16_L256_S1004,ring16,256,1004,gpt-4.1,direct,q3,false_distant,NO,NO,True,True,0,NO,True,True,4,77,795,872,
ring16_L256_S1004,ring16,256,1004,gpt-4.1,direct,q4,false_distance2,NO,NO,True,True,0,NO,True,True,2,77,795,872,
ring16_L256_S1004,ring16,256,1004,gpt-4.1,direct,q5,false_distant,NO,NO,True,True,0,NO,True,True,5,77,795,872,
ring16_L256_S1004,ring16,256,1004,gpt-4.1,direct,q6,true_observed,YES,YES,True,True,16,YES,True,False,1,77,795,872,
ring16_L256_S1004,ring16,256,1004,gpt-4.1,direct,q7,true_low_seen,YES,YES,True,True,2,YES,True,False,1,77,795,872,
ring16_L256_S1004,ring16,256,1004,gpt-4.1,direct,q8,true_observed,YES,YES,True,True,22,YES,True,False,1,77,795,872,
ring16_L256_S1005,ring16,256,1005,gpt-4.1,direct,q1,true_observed,YES,YES,True,True,4,YES,True,False,1,77,796,873,
ring16_L256_S1005,ring16,256,1005,gpt-4.1,direct,q2,false_distant,NO,NO,True,True,0,NO,True,True,6,77,796,873,
ring16_L256_S1005,ring16,256,1005,gpt-4.1,direct,q3,false_distance2,NO,YES,False,True,0,NO,True,True,2,77,796,873,
ring16_L256_S1005,ring16,256,1005,gpt-4.1,direct,q4,true_observed,YES,YES,True,True,37,YES,True,False,1,77,796,873,
ring16_L256_S1005,ring16,256,1005,gpt-4.1,direct,q5,true_low_seen,YES,YES,True,True,2,YES,True,False,1,77,796,873,
ring16_L256_S1005,ring16,256,1005,gpt-4.1,direct,q6,false_distant,NO,NO,True,True,0,NO,True,True,4,77,796,873,
ring16_L256_S1005,ring16,256,1005,gpt-4.1,direct,q7,false_distance2,NO,NO,True,True,0,NO,True,True,2,77,796,873,
ring16_L256_S1005,ring16,256,1005,gpt-4.1,direct,q8,true_low_seen,YES,YES,True,True,4,YES,True,False,1,77,796,873,
ring16_L256_S1006,ring16,256,1006,gpt-4.1,direct,q1,false_distant,NO,NO,True,True,0,NO,True,True,7,77,796,873,
ring16_L256_S1006,ring16,256,1006,gpt-4.1,direct,q2,true_low_seen,YES,YES,True,True,9,YES,True,False,1,77,796,873,
ring16_L256_S1006,ring16,256,1006,gpt-4.1,direct,q3,true_low_seen,YES,YES,True,True,8,YES,True,False,1,77,796,873,
ring16_L256_S1006,ring16,256,1006,gpt-4.1,direct,q4,true_observed,YES,YES,True,True,18,YES,True,False,1,77,796,873,
ring16_L256_S1006,ring16,256,1006,gpt-4.1,direct,q5,false_distance2,NO,YES,False,True,0,NO,True,True,2,77,796,873,
ring16_L256_S1006,ring16,256,1006,gpt-4.1,direct,q6,true_observed,YES,YES,True,True,10,YES,True,False,1,77,796,873,
ring16_L256_S1006,ring16,256,1006,gpt-4.1,direct,q7,false_distance2,NO,YES,False,True,0,NO,True,True,2,77,796,873,
ring16_L256_S1006,ring16,256,1006,gpt-4.1,direct,q8,false_distant,NO,NO,True,True,0,NO,True,True,5,77,796,873,
ring16_L256_S1002,ring16,256,1002,gpt-4.1,direct,q1,true_low_seen,YES,YES,True,True,2,YES,True,False,1,77,796,873,
ring16_L256_S1002,ring16,256,1002,gpt-4.1,direct,q2,false_distant,NO,NO,True,True,0,NO,True,True,3,77,796,873,
ring16_L256_S1002,ring16,256,1002,gpt-4.1,direct,q3,false_distance2,NO,NO,True,True,0,NO,True,True,2,77,796,873,
ring16_L256_S1002,ring16,256,1002,gpt-4.1,direct,q4,false_distant,NO,NO,True,True,0,NO,True,True,6,77,796,873,
ring16_L256_S1002,ring16,256,1002,gpt-4.1,direct,q5,true_observed,YES,YES,True,True,12,YES,True,False,1,77,796,873,
ring16_L256_S1002,ring16,256,1002,gpt-4.1,direct,q6,true_observed,YES,YES,True,True,24,YES,True,False,1,77,796,873,
ring16_L256_S1002,ring16,256,1002,gpt-4.1,direct,q7,false_distance2,NO,NO,True,True,0,NO,True,True,2,77,796,873,
ring16_L256_S1002,ring16,256,1002,gpt-4.1,direct,q8,true_low_seen,YES,NO,False,True,0,NO,False,False,1,77,796,873,
ring16_L256_S1007,ring16,256,1007,gpt-4.1,direct,q1,true_observed,YES,YES,True,True,18,YES,True,False,1,77,795,872,
ring16_L256_S1007,ring16,256,1007,gpt-4.1,direct,q2,false_distance2,NO,YES,False,True,0,NO,True,True,2,77,795,872,
ring16_L256_S1007,ring16,256,1007,gpt-4.1,direct,q3,false_distant,NO,NO,True,True,0,NO,True,True,6,77,795,872,
ring16_L256_S1007,ring16,256,1007,gpt-4.1,direct,q4,false_distance2,NO,YES,False,True,0,NO,True,True,2,77,795,872,
ring16_L256_S1007,ring16,256,1007,gpt-4.1,direct,q5,true_observed,YES,YES,True,True,13,YES,True,False,1,77,795,872,
ring16_L256_S1007,ring16,256,1007,gpt-4.1,direct,q6,true_low_seen,YES,YES,True,True,1,YES,True,False,1,77,795,872,
ring16_L256_S1007,ring16,256,1007,gpt-4.1,direct,q7,true_low_seen,YES,YES,True,True,1,YES,True,False,1,77,795,872,
ring16_L256_S1007,ring16,256,1007,gpt-4.1,direct,q8,false_distant,NO,NO,True,True,0,NO,True,True,7,77,795,872,
grid4x4_L16_S1003,grid4x4,16,1003,gpt-4.1,reasoned,q1,true_observed,YES,YES,True,True,2,YES,True,False,1,249,318,567,
grid4x4_L16_S1003,grid4x4,16,1003,gpt-4.1,reasoned,q2,false_distance2,NO,NO,True,True,0,NO,True,True,2,249,318,567,
grid4x4_L16_S1003,grid4x4,16,1003,gpt-4.1,reasoned,q3,true_observed,YES,YES,True,True,1,YES,True,False,1,249,318,567,
grid4x4_L16_S1003,grid4x4,16,1003,gpt-4.1,reasoned,q4,false_distance2,NO,NO,True,True,0,NO,True,True,2,249,318,567,
grid4x4_L16_S1003,grid4x4,16,1003,gpt-4.1,reasoned,q5,true_low_seen,YES,NO,False,True,0,NO,False,False,1,249,318,567,
grid4x4_L16_S1003,grid4x4,16,1003,gpt-4.1,reasoned,q6,false_distant,NO,NO,True,True,0,NO,True,True,4,249,318,567,
grid4x4_L16_S1003,grid4x4,16,1003,gpt-4.1,reasoned,q7,false_distant,NO,NO,True,True,0,NO,True,True,5,249,318,567,
grid4x4_L16_S1003,grid4x4,16,1003,gpt-4.1,reasoned,q8,true_low_seen,YES,NO,False,True,0,NO,False,False,1,249,318,567,
grid4x4_L16_S1002,grid4x4,16,1002,gpt-4.1,reasoned,q1,true_observed,YES,YES,True,True,2,YES,True,False,1,291,324,615,
grid4x4_L16_S1002,grid4x4,16,1002,gpt-4.1,reasoned,q2,false_distant,NO,NO,True,True,0,NO,True,True,5,291,324,615,
grid4x4_L16_S1002,grid4x4,16,1002,gpt-4.1,reasoned,q3,false_distant,NO,NO,True,True,0,NO,True,True,3,291,324,615,
grid4x4_L16_S1002,grid4x4,16,1002,gpt-4.1,reasoned,q4,false_distance2,NO,YES,False,True,0,NO,True,True,2,291,324,615,
grid4x4_L16_S1002,grid4x4,16,1002,gpt-4.1,reasoned,q5,true_observed,YES,YES,True,True,1,YES,True,False,1,291,324,615,
grid4x4_L16_S1002,grid4x4,16,1002,gpt-4.1,reasoned,q6,true_low_seen,YES,NO,False,True,0,NO,False,False,1,291,324,615,
grid4x4_L16_S1002,grid4x4,16,1002,gpt-4.1,reasoned,q7,false_distance2,NO,NO,True,True,0,NO,True,True,2,291,324,615,
grid4x4_L16_S1002,grid4x4,16,1002,gpt-4.1,reasoned,q8,true_low_seen,YES,NO,False,True,0,NO,False,False,1,291,324,615,
grid4x4_L16_S1001,grid4x4,16,1001,gpt-4.1,reasoned,q1,false_distance2,NO,NO,True,True,0,NO,True,True,2,287,319,606,
grid4x4_L16_S1001,grid4x4,16,1001,gpt-4.1,reasoned,q2,false_distant,NO,NO,True,True,0,NO,True,True,4,287,319,606,
grid4x4_L16_S1001,grid4x4,16,1001,gpt-4.1,reasoned,q3,false_distant,NO,NO,True,True,0,NO,True,True,5,287,319,606,
grid4x4_L16_S1001,grid4x4,16,1001,gpt-4.1,reasoned,q4,false_distance2,NO,NO,True,True,0,NO,True,True,2,287,319,606,
grid4x4_L16_S1001,grid4x4,16,1001,gpt-4.1,reasoned,q5,true_observed,YES,YES,True,True,1,YES,True,False,1,287,319,606,
grid4x4_L16_S1001,grid4x4,16,1001,gpt-4.1,reasoned,q6,true_observed,YES,YES,True,True,1,YES,True,False,1,287,319,606,
grid4x4_L16_S1001,grid4x4,16,1001,gpt-4.1,reasoned,q7,true_low_seen,YES,NO,False,True,0,NO,False,False,1,287,319,606,
grid4x4_L16_S1001,grid4x4,16,1001,gpt-4.1,reasoned,q8,true_low_seen,YES,NO,False,True,0,NO,False,False,1,287,319,606,
grid4x4_L16_S1004,grid4x4,16,1004,gpt-4.1,reasoned,q1,false_distance2,NO,NO,True,True,0,NO,True,True,2,287,319,606,
grid4x4_L16_S1004,grid4x4,16,1004,gpt-4.1,reasoned,q2,false_distant,NO,NO,True,True,0,NO,True,True,3,287,319,606,
grid4x4_L16_S1004,grid4x4,16,1004,gpt-4.1,reasoned,q3,true_observed,YES,YES,True,True,5,YES,True,False,1,287,319,606,
grid4x4_L16_S1004,grid4x4,16,1004,gpt-4.1,reasoned,q4,true_low_seen,YES,NO,False,True,0,NO,False,False,1,287,319,606,
grid4x4_L16_S1004,grid4x4,16,1004,gpt-4.1,reasoned,q5,true_low_seen,YES,NO,False,True,0,NO,False,False,1,287,319,606,
grid4x4_L16_S1004,grid4x4,16,1004,gpt-4.1,reasoned,q6,false_distance2,NO,NO,True,True,0,NO,True,True,2,287,319,606,
grid4x4_L16_S1004,grid4x4,16,1004,gpt-4.1,reasoned,q7,false_distant,NO,NO,True,True,0,NO,True,True,3,287,319,606,
grid4x4_L16_S1004,grid4x4,16,1004,gpt-4.1,reasoned,q8,true_observed,YES,YES,True,True,1,YES,True,False,1,287,319,606,
grid4x4_L16_S1000,grid4x4,16,1000,gpt-4.1,reasoned,q1,false_distance2,NO,NO,True,True,0,NO,True,True,2,295,319,614,
grid4x4_L16_S1000,grid4x4,16,1000,gpt-4.1,reasoned,q2,false_distance2,NO,NO,True,True,0,NO,True,True,2,295,319,614,
grid4x4_L16_S1000,grid4x4,16,1000,gpt-4.1,reasoned,q3,true_low_seen,YES,NO,False,True,0,NO,False,False,1,295,319,614,
grid4x4_L16_S1000,grid4x4,16,1000,gpt-4.1,reasoned,q4,true_observed,YES,YES,True,True,1,YES,True,False,1,295,319,614,
grid4x4_L16_S1000,grid4x4,16,1000,gpt-4.1,reasoned,q5,false_distant,NO,NO,True,True,0,NO,True,True,3,295,319,614,
grid4x4_L16_S1000,grid4x4,16,1000,gpt-4.1,reasoned,q6,false_distant,NO,YES,False,True,0,NO,True,True,3,295,319,614,
grid4x4_L16_S1000,grid4x4,16,1000,gpt-4.1,reasoned,q7,true_low_seen,YES,NO,False,True,0,NO,False,False,1,295,319,614,
grid4x4_L16_S1000,grid4x4,16,1000,gpt-4.1,reasoned,q8,true_observed,YES,YES,True,True,1,YES,True,False,1,295,319,614,
grid4x4_L16_S1005,grid4x4,16,1005,gpt-4.1,reasoned,q1,true_observed,YES,YES,True,True,3,YES,True,False,1,285,321,606,
grid4x4_L16_S1005,grid4x4,16,1005,gpt-4.1,reasoned,q2,false_distance2,NO,NO,True,True,0,NO,True,True,2,285,321,606,
grid4x4_L16_S1005,grid4x4,16,1005,gpt-4.1,reasoned,q3,true_observed,YES,YES,True,True,2,YES,True,False,1,285,321,606,
grid4x4_L16_S1005,grid4x4,16,1005,gpt-4.1,reasoned,q4,false_distant,NO,NO,True,True,0,NO,True,True,4,285,321,606,
grid4x4_L16_S1005,grid4x4,16,1005,gpt-4.1,reasoned,q5,true_low_seen,YES,NO,False,True,0,NO,False,False,1,285,321,606,
grid4x4_L16_S1005,grid4x4,16,1005,gpt-4.1,reasoned,q6,true_low_seen,YES,NO,False,True,0,NO,False,False,1,285,321,606,
grid4x4_L16_S1005,grid4x4,16,1005,gpt-4.1,reasoned,q7,false_distant,NO,NO,True,True,0,NO,True,True,3,285,321,606,
grid4x4_L16_S1005,grid4x4,16,1005,gpt-4.1,reasoned,q8,false_distance2,NO,NO,True,True,0,NO,True,True,2,285,321,606,
grid4x4_L16_S1006,grid4x4,16,1006,gpt-4.1,reasoned,q1,true_observed,YES,YES,True,True,2,YES,True,False,1,278,322,600,
grid4x4_L16_S1006,grid4x4,16,1006,gpt-4.1,reasoned,q2,false_distance2,NO,NO,True,True,0,NO,True,True,2,278,322,600,
grid4x4_L16_S1006,grid4x4,16,1006,gpt-4.1,reasoned,q3,true_low_seen,YES,NO,False,True,0,NO,False,False,1,278,322,600,
grid4x4_L16_S1006,grid4x4,16,1006,gpt-4.1,reasoned,q4,false_distant,NO,NO,True,True,0,NO,True,True,4,278,322,600,
grid4x4_L16_S1006,grid4x4,16,1006,gpt-4.1,reasoned,q5,false_distant,NO,NO,True,True,0,NO,True,True,3,278,322,600,
grid4x4_L16_S1006,grid4x4,16,1006,gpt-4.1,reasoned,q6,true_low_seen,YES,NO,False,True,0,NO,False,False,1,278,322,600,
grid4x4_L16_S1006,grid4x4,16,1006,gpt-4.1,reasoned,q7,false_distance2,NO,NO,True,True,0,NO,True,True,2,278,322,600,
grid4x4_L16_S1006,grid4x4,16,1006,gpt-4.1,reasoned,q8,true_observed,YES,YES,True,True,1,YES,True,False,1,278,322,600,
grid4x4_L32_S1001,grid4x4,32,1001,gpt-4.1,reasoned,q1,false_distance2,NO,YES,False,True,0,NO,True,True,2,249,350,599,
grid4x4_L32_S1001,grid4x4,32,1001,gpt-4.1,reasoned,q2,false_distance2,NO,NO,True,True,0,NO,True,True,2,249,350,599,
grid4x4_L32_S1001,grid4x4,32,1001,gpt-4.1,reasoned,q3,false_distant,NO,NO,True,True,0,NO,True,True,3,249,350,599,
grid4x4_L32_S1001,grid4x4,32,1001,gpt-4.1,reasoned,q4,false_distant,NO,NO,True,True,0,NO,True,True,4,249,350,599,
grid4x4_L32_S1001,grid4x4,32,1001,gpt-4.1,reasoned,q5,true_observed,YES,YES,True,True,1,YES,True,False,1,249,350,599,
grid4x4_L32_S1001,grid4x4,32,1001,gpt-4.1,reasoned,q6,true_low_seen,YES,NO,False,True,0,NO,False,False,1,249,350,599,
grid4x4_L32_S1001,grid4x4,32,1001,gpt-4.1,reasoned,q7,true_low_seen,YES,NO,False,True,0,NO,False,False,1,249,350,599,
grid4x4_L32_S1001,grid4x4,32,1001,gpt-4.1,reasoned,q8,true_observed,YES,YES,True,True,1,YES,True,False,1,249,350,599,
grid4x4_L32_S1000,grid4x4,32,1000,gpt-4.1,reasoned,q1,false_distance2,NO,NO,True,True,0,NO,True,True,2,278,354,632,
grid4x4_L32_S1000,grid4x4,32,1000,gpt-4.1,reasoned,q2,false_distant,NO,NO,True,True,0,NO,True,True,3,278,354,632,
grid4x4_L32_S1000,grid4x4,32,1000,gpt-4.1,reasoned,q3,true_observed,YES,YES,True,True,2,YES,True,False,1,278,354,632,
grid4x4_L32_S1000,grid4x4,32,1000,gpt-4.1,reasoned,q4,false_distant,NO,NO,True,True,0,NO,True,True,3,278,354,632,
grid4x4_L32_S1000,grid4x4,32,1000,gpt-4.1,reasoned,q5,false_distance2,NO,NO,True,True,0,NO,True,True,2,278,354,632,
grid4x4_L32_S1000,grid4x4,32,1000,gpt-4.1,reasoned,q6,true_low_seen,YES,NO,False,True,0,NO,False,False,1,278,354,632,
grid4x4_L32_S1000,grid4x4,32,1000,gpt-4.1,reasoned,q7,true_observed,YES,YES,True,True,1,YES,True,False,1,278,354,632,
grid4x4_L32_S1000,grid4x4,32,1000,gpt-4.1,reasoned,q8,true_low_seen,YES,NO,False,True,0,NO,False,False,1,278,354,632,
grid4x4_L16_S1007,grid4x4,16,1007,gpt-4.1,reasoned,q1,false_distant,NO,NO,True,True,0,NO,True,True,3,309,321,630,
grid4x4_L16_S1007,grid4x4,16,1007,gpt-4.1,reasoned,q2,false_distance2,NO,YES,False,True,0,NO,True,True,2,309,321,630,
grid4x4_L16_S1007,grid4x4,16,1007,gpt-4.1,reasoned,q3,true_observed,YES,YES,True,True,1,YES,True,False,1,309,321,630,
grid4x4_L16_S1007,grid4x4,16,1007,gpt-4.1,reasoned,q4,true_low_seen,YES,NO,False,True,0,NO,False,False,1,309,321,630,
grid4x4_L16_S1007,grid4x4,16,1007,gpt-4.1,reasoned,q5,false_distance2,NO,NO,True,True,0,NO,True,True,2,309,321,630,
grid4x4_L16_S1007,grid4x4,16,1007,gpt-4.1,reasoned,q6,true_low_seen,YES,NO,False,True,0,NO,False,False,1,309,321,630,
grid4x4_L16_S1007,grid4x4,16,1007,gpt-4.1,reasoned,q7,true_observed,YES,YES,True,True,2,YES,True,False,1,309,321,630,
grid4x4_L16_S1007,grid4x4,16,1007,gpt-4.1,reasoned,q8,false_distant,NO,NO,True,True,0,NO,True,True,3,309,321,630,
grid4x4_L32_S1003,grid4x4,32,1003,gpt-4.1,reasoned,q1,true_observed,YES,YES,True,True,6,YES,True,False,1,257,350,607,
grid4x4_L32_S1003,grid4x4,32,1003,gpt-4.1,reasoned,q2,false_distant,NO,NO,True,True,0,NO,True,True,3,257,350,607,
grid4x4_L32_S1003,grid4x4,32,1003,gpt-4.1,reasoned,q3,false_distance2,NO,NO,True,True,0,NO,True,True,2,257,350,607,
grid4x4_L32_S1003,grid4x4,32,1003,gpt-4.1,reasoned,q4,true_low_seen,YES,NO,False,True,0,NO,False,False,1,257,350,607,
grid4x4_L32_S1003,grid4x4,32,1003,gpt-4.1,reasoned,q5,true_low_seen,YES,NO,False,True,0,NO,False,False,1,257,350,607,
grid4x4_L32_S1003,grid4x4,32,1003,gpt-4.1,reasoned,q6,false_distance2,NO,NO,True,True,0,NO,True,True,2,257,350,607,
grid4x4_L32_S1003,grid4x4,32,1003,gpt-4.1,reasoned,q7,true_observed,YES,YES,True,True,1,YES,True,False,1,257,350,607,
grid4x4_L32_S1003,grid4x4,32,1003,gpt-4.1,reasoned,q8,false_distant,NO,NO,True,True,0,NO,True,True,3,257,350,607,
grid4x4_L32_S1002,grid4x4,32,1002,gpt-4.1,reasoned,q1,false_distance2,NO,YES,False,True,0,NO,True,True,2,300,350,650,
grid4x4_L32_S1002,grid4x4,32,1002,gpt-4.1,reasoned,q2,true_low_seen,YES,NO,False,True,0,NO,False,False,1,300,350,650,
grid4x4_L32_S1002,grid4x4,32,1002,gpt-4.1,reasoned,q3,true_low_seen,YES,NO,False,True,0,NO,False,False,1,300,350,650,
grid4x4_L32_S1002,grid4x4,32,1002,gpt-4.1,reasoned,q4,false_distant,NO,NO,True,True,0,NO,True,True,6,300,350,650,
grid4x4_L32_S1002,grid4x4,32,1002,gpt-4.1,reasoned,q5,false_distance2,NO,NO,True,True,0,NO,True,True,2,300,350,650,
grid4x4_L32_S1002,grid4x4,32,1002,gpt-4.1,reasoned,q6,true_observed,YES,YES,True,True,2,YES,True,False,1,300,350,650,
grid4x4_L32_S1002,grid4x4,32,1002,gpt-4.1,reasoned,q7,false_distant,NO,NO,True,True,0,NO,True,True,5,300,350,650,
grid4x4_L32_S1002,grid4x4,32,1002,gpt-4.1,reasoned,q8,true_observed,YES,NO,False,True,1,YES,True,False,1,300,350,650,
grid4x4_L32_S1005,grid4x4,32,1005,gpt-4.1,reasoned,q1,false_distant,NO,NO,True,True,0,NO,True,True,3,285,355,640,
grid4x4_L32_S1005,grid4x4,32,1005,gpt-4.1,reasoned,q2,true_observed,YES,YES,True,True,2,YES,True,False,1,285,355,640,
grid4x4_L32_S1005,grid4x4,32,1005,gpt-4.1,reasoned,q3,true_low_seen,YES,NO,False,True,0,NO,False,False,1,285,355,640,
grid4x4_L32_S1005,grid4x4,32,1005,gpt-4.1,reasoned,q4,true_low_seen,YES,NO,False,True,0,NO,False,False,1,285,355,640,
grid4x4_L32_S1005,grid4x4,32,1005,gpt-4.1,reasoned,q5,true_observed,YES,YES,True,True,5,YES,True,False,1,285,355,640,
grid4x4_L32_S1005,grid4x4,32,1005,gpt-4.1,reasoned,q6,false_distance2,NO,NO,True,True,0,NO,True,True,2,285,355,640,
grid4x4_L32_S1005,grid4x4,32,1005,gpt-4.1,reasoned,q7,false_distant,NO,NO,True,True,0,NO,True,True,3,285,355,640,
grid4x4_L32_S1005,grid4x4,32,1005,gpt-4.1,reasoned,q8,false_distance2,NO,NO,True,True,0,NO,True,True,2,285,355,640,
grid4x4_L32_S1004,grid4x4,32,1004,gpt-4.1,reasoned,q1,true_low_seen,YES,NO,False,True,0,NO,False,False,1,318,353,671,
grid4x4_L32_S1004,grid4x4,32,1004,gpt-4.1,reasoned,q2,true_low_seen,YES,NO,False,True,0,NO,False,False,1,318,353,671,
grid4x4_L32_S1004,grid4x4,32,1004,gpt-4.1,reasoned,q3,false_distance2,NO,NO,True,True,0,NO,True,True,2,318,353,671,
grid4x4_L32_S1004,grid4x4,32,1004,gpt-4.1,reasoned,q4,true_observed,YES,YES,True,True,1,YES,True,False,1,318,353,671,
grid4x4_L32_S1004,grid4x4,32,1004,gpt-4.1,reasoned,q5,false_distant,NO,NO,True,True,0,NO,True,True,5,318,353,671,
grid4x4_L32_S1004,grid4x4,32,1004,gpt-4.1,reasoned,q6,false_distance2,NO,NO,True,True,0,NO,True,True,2,318,353,671,
grid4x4_L32_S1004,grid4x4,32,1004,gpt-4.1,reasoned,q7,true_observed,YES,YES,True,True,5,YES,True,False,1,318,353,671,
grid4x4_L32_S1004,grid4x4,32,1004,gpt-4.1,reasoned,q8,false_distant,NO,NO,True,True,0,NO,True,True,3,318,353,671,
grid4x4_L32_S1006,grid4x4,32,1006,gpt-4.1,reasoned,q1,false_distance2,NO,YES,False,True,0,NO,True,True,2,226,351,577,
grid4x4_L32_S1006,grid4x4,32,1006,gpt-4.1,reasoned,q2,true_low_seen,YES,NO,False,True,0,NO,False,False,1,226,351,577,
grid4x4_L32_S1006,grid4x4,32,1006,gpt-4.1,reasoned,q3,true_observed,YES,YES,True,True,3,YES,True,False,1,226,351,577,
grid4x4_L32_S1006,grid4x4,32,1006,gpt-4.1,reasoned,q4,true_low_seen,YES,NO,False,True,0,NO,False,False,1,226,351,577,
grid4x4_L32_S1006,grid4x4,32,1006,gpt-4.1,reasoned,q5,false_distance2,NO,NO,True,True,0,NO,True,True,2,226,351,577,
grid4x4_L32_S1006,grid4x4,32,1006,gpt-4.1,reasoned,q6,false_distant,NO,NO,True,True,0,NO,True,True,4,226,351,577,
grid4x4_L32_S1006,grid4x4,32,1006,gpt-4.1,reasoned,q7,true_observed,YES,YES,True,True,4,YES,True,False,1,226,351,577,
grid4x4_L32_S1006,grid4x4,32,1006,gpt-4.1,reasoned,q8,false_distant,NO,NO,True,True,0,NO,True,True,4,226,351,577,
grid4x4_L32_S1007,grid4x4,32,1007,gpt-4.1,reasoned,q1,false_distant,NO,NO,True,True,0,NO,True,True,3,236,354,590,
grid4x4_L32_S1007,grid4x4,32,1007,gpt-4.1,reasoned,q2,true_low_seen,YES,NO,False,True,0,NO,False,False,1,236,354,590,
grid4x4_L32_S1007,grid4x4,32,1007,gpt-4.1,reasoned,q3,true_observed,YES,YES,True,True,2,YES,True,False,1,236,354,590,
grid4x4_L32_S1007,grid4x4,32,1007,gpt-4.1,reasoned,q4,false_distance2,NO,NO,True,True,0,NO,True,True,2,236,354,590,
grid4x4_L32_S1007,grid4x4,32,1007,gpt-4.1,reasoned,q5,true_low_seen,YES,NO,False,True,0,NO,False,False,1,236,354,590,
grid4x4_L32_S1007,grid4x4,32,1007,gpt-4.1,reasoned,q6,true_observed,YES,YES,True,True,2,YES,True,False,1,236,354,590,
grid4x4_L32_S1007,grid4x4,32,1007,gpt-4.1,reasoned,q7,false_distance2,NO,NO,True,True,0,NO,True,True,2,236,354,590,
grid4x4_L32_S1007,grid4x4,32,1007,gpt-4.1,reasoned,q8,false_distant,NO,NO,True,True,0,NO,True,True,6,236,354,590,
grid4x4_L64_S1000,grid4x4,64,1000,gpt-4.1,reasoned,q1,false_distant,NO,NO,True,True,0,NO,True,True,3,218,414,632,
grid4x4_L64_S1000,grid4x4,64,1000,gpt-4.1,reasoned,q2,true_low_seen,YES,NO,False,True,0,NO,False,False,1,218,414,632,
grid4x4_L64_S1000,grid4x4,64,1000,gpt-4.1,reasoned,q3,false_distance2,NO,YES,False,True,0,NO,True,True,2,218,414,632,
grid4x4_L64_S1000,grid4x4,64,1000,gpt-4.1,reasoned,q4,true_observed,YES,YES,True,True,5,YES,True,False,1,218,414,632,
grid4x4_L64_S1000,grid4x4,64,1000,gpt-4.1,reasoned,q5,true_low_seen,YES,NO,False,True,0,NO,False,False,1,218,414,632,
grid4x4_L64_S1000,grid4x4,64,1000,gpt-4.1,reasoned,q6,true_observed,YES,YES,True,True,6,YES,True,False,1,218,414,632,
grid4x4_L64_S1000,grid4x4,64,1000,gpt-4.1,reasoned,q7,false_distance2,NO,NO,True,True,0,NO,True,True,2,218,414,632,
grid4x4_L64_S1000,grid4x4,64,1000,gpt-4.1,reasoned,q8,false_distant,NO,NO,True,True,0,NO,True,True,3,218,414,632,
grid4x4_L64_S1001,grid4x4,64,1001,gpt-4.1,reasoned,q1,false_distant,NO,NO,True,True,0,NO,True,True,4,302,417,719,
grid4x4_L64_S1001,grid4x4,64,1001,gpt-4.1,reasoned,q2,true_low_seen,YES,NO,False,True,0,NO,False,False,1,302,417,719,
grid4x4_L64_S1001,grid4x4,64,1001,gpt-4.1,reasoned,q3,true_observed,YES,YES,True,True,1,YES,True,False,1,302,417,719,
grid4x4_L64_S1001,grid4x4,64,1001,gpt-4.1,reasoned,q4,true_low_seen,YES,NO,False,True,0,NO,False,False,1,302,417,719,
grid4x4_L64_S1001,grid4x4,64,1001,gpt-4.1,reasoned,q5,false_distance2,NO,YES,False,True,0,NO,True,True,2,302,417,719,
grid4x4_L64_S1001,grid4x4,64,1001,gpt-4.1,reasoned,q6,false_distance2,NO,NO,True,True,0,NO,True,True,2,302,417,719,
grid4x4_L64_S1001,grid4x4,64,1001,gpt-4.1,reasoned,q7,true_observed,YES,YES,True,True,6,YES,True,False,1,302,417,719,
grid4x4_L64_S1001,grid4x4,64,1001,gpt-4.1,reasoned,q8,false_distant,NO,NO,True,True,0,NO,True,True,4,302,417,719,
